,icao24,Çağrı İşareti,Kaynak Ülke,Zaman Pozisyonu,Son Temas,Long,Lat,Baro İrtifası,Yerde,Hız,Gerçek İz,Dikey Hız,Sensörler,Geo Yükseklik,Squawk,Spi,Konum Kaynağı
916,a34d2f,JBU1566 ,United States,1714025405,1714025410,-71.0161,42.3677,Veri Yok,true,0.06,151.88,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
917,7cc529,R7788   ,Australia,1714025410,1714025410,153.0978,-26.7983,53.34,false,32.22,128.52,-3.25,Veri Yok,91.44,Veri Yok,false,0
918,a33a6b,N307ME  ,United States,1714025411,1714025412,-79.9715,40.4326,525.78,false,49.77,330.26,-1.63,Veri Yok,563.88,Veri Yok,false,0
919,a46d95,UAL476  ,United States,1714025411,1714025412,-121.5976,38.4164,7825.74,false,225.43,52.79,6.83,Veri Yok,7932.42,3245,false,0
920,440179,EJU96ER ,Austria,1714025412,1714025412,-1.001,43.7528,11269.98,false,217.42,206.87,0.33,Veri Yok,11201.4,7634,false,0
921,45214b,BCS5868 ,Bulgaria,1714025390,1714025390,19.2232,47.4441,Veri Yok,true,0,292.5,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
922,440185,EJU93PU ,Austria,1714025411,1714025411,9.4383,40.4522,11879.58,false,214.53,269.73,-0.33,Veri Yok,11826.24,Veri Yok,false,0
923,440181,EJU37EY ,Austria,1714025238,1714025238,-7.9592,37.0153,Veri Yok,true,2.06,101.25,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
924,3441d1,B2      ,Spain,1714025411,1714025411,-3.5644,40.4596,Veri Yok,true,11.83,90,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
925,452153,SEU8911 ,Bulgaria,1714025098,1714025098,30.1598,34.4645,10660.38,false,211.9,153.93,0.33,Veri Yok,10988.04,7435,false,0
926,44015a,EJU83YF ,Austria,1714025411,1714025412,14.2105,49.2179,11285.22,false,230.76,163.02,0.0,Veri Yok,11018.52,1111,false,0
927,a34d98,JBU722  ,United States,1714025402,1714025408,-71.0139,42.3676,Veri Yok,true,0.06,300.94,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
928,45213e,AMQ426  ,Bulgaria,1714025411,1714025412,13.625,46.1948,10965.18,false,234,186.44,0.0,Veri Yok,10759.44,5564,false,0
929,7c6289,QLK272  ,Australia,1714025287,1714025403,138.5408,-34.9423,-114.3,false,6.69,233.44,Veri Yok,Veri Yok,30.48,Veri Yok,false,0
930,440171,EJU61GY ,Austria,1714025411,1714025412,-3.4183,43.9406,11582.4,false,218.86,357.44,0.0,Veri Yok,11529.06,4557,false,0
931,7c627a,QLK57   ,Australia,1714025412,1714025412,144.9582,-38.176,4625.34,false,101.09,159.44,2.6,Veri Yok,4762.5,3663,false,0
932,440170,EJU87RM ,Austria,1714025412,1714025412,4.9841,45.5584,3002.28,false,137.35,250.07,15.93,Veri Yok,2956.56,4074,false,0
933,7584f1,GAP2973 ,Philippines,1714025411,1714025412,121.3022,14.366,3268.98,false,113.13,135.18,8.13,Veri Yok,3497.58,Veri Yok,false,0
934,7584f0,GAP2833 ,Philippines,1714025411,1714025412,121.7409,13.0774,7315.2,false,166.52,325.57,-0.33,Veri Yok,7863.84,Veri Yok,false,0
935,a89e9a,N65447  ,United States,1714025411,1714025412,-89.5009,31.003,1310.64,false,53.15,205.82,0.0,Veri Yok,1356.36,Veri Yok,false,0
936,ad9bc8,AAL902  ,United States,1714025411,1714025411,-111.54,33.0939,5234.94,false,205.65,107.62,7.15,Veri Yok,5379.72,Veri Yok,false,0
937,392ae7,AFR59DA ,France,1714025409,1714025409,4.7123,52.3657,106.68,false,66.95,182.64,-3.25,Veri Yok,91.44,1000,false,0
938,392ae8,AFR41AC ,France,1714025411,1714025411,-0.2408,48.271,9563.1,false,231.07,231.6,5.2,Veri Yok,9456.42,7640,false,0
939,47875c,NSZ4251 ,Norway,1714025411,1714025411,9.1276,54.5117,10972.8,false,237.42,218.93,0.0,Veri Yok,10629.9,3527,false,0
940,aa3086,NCR520  ,United States,1714025411,1714025411,-114.5051,40.8828,12192.0,false,256.73,331.12,-0.33,Veri Yok,12313.92,Veri Yok,false,0
941,7c5b99,SDN     ,Australia,1714025411,1714025411,150.7305,-34.3022,1249.68,false,67.74,200.91,-2.6,Veri Yok,1303.02,Veri Yok,false,0
942,8a03c9,GIA866  ,Indonesia,1714025412,1714025412,101.0836,13.1297,5257.8,false,195.28,345.19,-7.48,Veri Yok,5593.08,Veri Yok,false,0
943,7c5b6c,QLK16   ,Australia,1714025411,1714025412,148.9822,-33.9343,7147.56,false,146.01,105.11,-1.95,Veri Yok,7345.68,Veri Yok,false,0
944,7c6262,TPW     ,Australia,1714025411,1714025412,145.1236,-37.9505,182.88,false,30.19,261.18,-0.98,Veri Yok,281.94,3000,false,0
945,408016,DHK896  ,United Kingdom,1714025411,1714025411,17.3533,46.7852,10088.88,false,245.6,127.25,-0.33,Veri Yok,9845.04,3026,false,0
946,392af8,AFR78EM ,France,1714025412,1714025412,-3.9519,44.3584,10972.8,false,240.43,33.21,0.33,Veri Yok,10919.46,1163,false,0
947,a4bd24,SKW3431 ,United States,1714025411,1714025411,-121.8871,36.7348,5463.54,false,175.09,334.04,-11.7,Veri Yok,5532.12,7305,false,0
948,4a4eae,HYS254  ,Romania,1714025412,1714025412,25.6825,44.5902,1287.78,false,135.98,113.17,-3.25,Veri Yok,1287.78,1000,false,0
949,408012,EZY2939 ,United Kingdom,1714025411,1714025412,-3.4767,49.4341,10904.22,false,237.63,174.78,6.83,Veri Yok,10774.68,2065,false,0
950,7c7597,RSCU588 ,Australia,1714025411,1714025411,151.8948,-26.9523,1348.74,false,75.63,359.61,0.33,Veri Yok,1455.42,1200,false,0
951,440196,FDX4578 ,Austria,1714025412,1714025412,21.81,41.4695,11285.22,false,220.75,138.02,0.0,Veri Yok,11262.36,1331,false,0
952,440195,EJU95ZG ,Austria,1714025411,1714025411,5.1047,45.6235,1348.74,false,135.38,181.96,15.28,Veri Yok,1371.6,Veri Yok,false,0
953,ace5bd,AVA201  ,United States,1714025155,1714025155,-77.5667,27.036,10965.18,false,230.26,177.05,0.0,Veri Yok,11414.76,Veri Yok,false,0
954,3c5c46,BTX6F   ,Germany,1714025411,1714025412,8.3558,48.6443,8016.24,false,181.69,35.09,7.15,Veri Yok,7825.74,1000,false,0
955,392aef,AFR1385 ,France,1714025411,1714025411,9.6578,43.2898,10980.42,false,224.62,327.44,0.0,Veri Yok,10858.5,6143,false,0
956,392aee,AFR81UY ,France,1714025411,1714025412,9.1299,49.4143,10965.18,false,222.61,280.12,0.0,Veri Yok,10706.1,1000,false,0
957,48940d,SPFAN   ,Poland,1714025411,1714025411,17.4195,52.6318,670.56,false,46.03,205.13,-0.33,Veri Yok,624.84,Veri Yok,false,0
958,aa305f,AAL20   ,United States,1714025412,1714025412,-2.4776,50.6797,8229.6,false,204.75,90,0.0,Veri Yok,8122.92,1413,false,0
959,452121,LZB431  ,Bulgaria,1714025411,1714025412,8.877,47.0251,11582.4,false,216.36,284.6,0.0,Veri Yok,11376.66,1000,false,0
960,151e0a,PBD6926 ,Russian Federation,1714025411,1714025411,48.8639,43.3557,8747.76,false,210.11,16.79,5.85,Veri Yok,9006.84,Veri Yok,false,0
961,ae2664,C6510   ,United States,1714025411,1714025412,-74.7573,39.3747,403.86,false,58.71,65.68,0.0,Veri Yok,419.1,Veri Yok,false,0
962,151e0b,PBD6961 ,Russian Federation,1714025411,1714025411,49.1077,45.9283,7551.42,false,148.88,317.1,-8.78,Veri Yok,7772.4,Veri Yok,false,0
963,440132,EJU76ZU ,Austria,1714025411,1714025412,6.5838,53.1892,10972.8,false,224.25,47.23,8.13,Veri Yok,10645.14,0142,false,0
964,75862c,CEB782  ,Philippines,1714025411,1714025411,121.0027,14.4993,68.58,false,66.36,60.26,-2.93,Veri Yok,76.2,Veri Yok,false,0
965,ab6380,AAL121  ,United States,1714025367,1714025367,47.2143,28.0029,9745.98,false,242.73,289.05,0.0,Veri Yok,10142.22,Veri Yok,false,0
966,440d6e,EJU52DB ,Austria,1714025407,1714025407,-9.1314,38.7688,Veri Yok,true,0.64,168.75,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
967,a82a44,QXE2172 ,United States,1714025410,1714025410,-122.3054,47.447,Veri Yok,true,0,2.81,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
968,86d9f4,ANA125  ,Japan,1714025411,1714025411,-163.8396,58.7264,11574.78,false,263.4,273.58,0.0,Veri Yok,11269.98,Veri Yok,false,0
969,151e22,PBD113  ,Russian Federation,1714025099,1714025406,39.5366,57.2546,10668.0,false,27.96,257.24,0.0,Veri Yok,9707.88,Veri Yok,false,0
970,151e23,TYA102  ,Russian Federation,1714025347,1714025396,40.0436,57.6917,10965.18,false,27.39,174.61,-2.28,Veri Yok,Veri Yok,Veri Yok,false,0
971,44012f,AUA1478 ,Austria,1714025411,1714025411,-0.2802,41.0084,8526.78,false,194.53,255.45,-4.55,Veri Yok,8595.36,2045,false,0
972,44b1b0,AAB76M  ,Belgium,1714025412,1714025412,-4.4073,50.6168,12192.0,false,232.45,256.3,0.33,Veri Yok,12070.08,7144,false,0
973,896f32,HW3     ,United Arab Emirates,1714025274,1714025274,55.3556,25.249,Veri Yok,true,14.4,303.75,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
974,45cab9,BAW552F ,Denmark,1714025411,1714025412,-0.0128,51.1956,3246.12,false,167.62,127.64,5.53,Veri Yok,3177.54,0550,false,0
975,a95d74,N702RA  ,United States,1714025411,1714025411,-91.3898,43.4944,2804.16,false,47.82,31.81,0.33,Veri Yok,2842.26,Veri Yok,false,0
976,86d9da,JAL736  ,Japan,1714025407,1714025411,138.4071,33.4917,12489.18,false,272.89,58.65,-0.33,Veri Yok,12900.66,3545,false,0
977,45cab6,DNU32R  ,Denmark,1714025115,1714025115,14.3812,55.1611,1463.04,false,120.33,116.13,-6.83,Veri Yok,1455.42,0245,false,0
978,452142,LZB972  ,Bulgaria,1714025337,1714025373,23.4345,42.6954,Veri Yok,true,66.6,274.87,-1.63,Veri Yok,Veri Yok,2654,false,0
979,758625,CGR363  ,Philippines,1714025411,1714025411,120.9847,13.8631,1714.5,false,78.73,268.88,-0.65,Veri Yok,1821.18,Veri Yok,false,0
980,a95d42,PRY03   ,United States,1714025409,1714025409,-81.6734,39.2454,3276.6,false,95.41,175.98,-0.98,Veri Yok,3299.46,7431,false,0
981,440159,EJU64PG ,Austria,1714025411,1714025412,9.1899,43.664,10317.48,false,247.41,136.18,-4.88,Veri Yok,10203.18,1000,false,0
982,a891e5,QXE2461 ,United States,1714025411,1714025412,-123.2049,46.7932,7818.12,false,198.17,178.07,6.83,Veri Yok,7840.98,Veri Yok,false,0
983,75860f,CEB992  ,Philippines,1714025412,1714025412,120.9161,14.4513,571.5,false,74.91,59.91,0.33,Veri Yok,601.98,Veri Yok,false,0
984,49529a,TAP27UZ ,Portugal,1714025411,1714025412,-8.8663,43.9881,11049.0,false,235.07,174.73,2.28,Veri Yok,11018.52,Veri Yok,false,0
985,a05628,UAL881  ,United States,1714025411,1714025411,142.1299,36.076,8534.4,false,158.43,245.85,-0.33,Veri Yok,8808.72,Veri Yok,false,0
986,a05627,UAL972  ,United States,1714025411,1714025412,-6.491,52.9223,11277.6,false,264.58,105.33,-0.33,Veri Yok,11125.2,3405,false,0
987,151e42,SDM6256 ,Russian Federation,1714025399,1714025403,49.1575,60.1836,10972.8,false,226.94,251.36,0.0,Veri Yok,10904.22,Veri Yok,false,0
988,a05626,UAL39   ,United States,1714025412,1714025412,139.8626,35.9386,1905.0,false,111.59,244.03,0.65,Veri Yok,1927.86,3705,false,0
989,452138,AIZ271  ,Bulgaria,1714025412,1714025412,10.3632,40.4567,10972.8,false,213.24,283.53,0.33,Veri Yok,10911.84,Veri Yok,false,0
990,a55920,VWA211  ,United States,1714025351,1714025351,-111.5188,32.7204,1638.3,false,59.02,194.64,2.28,Veri Yok,1645.92,Veri Yok,false,0
991,49528f,TAP675  ,Portugal,1714025411,1714025412,-2.2667,49.6567,11269.98,false,226.69,205.11,0.33,Veri Yok,11109.96,2140,false,0
992,75861f,WC311   ,Philippines,1714025411,1714025411,121.1335,13.9383,1592.58,false,57.89,132.48,0.65,Veri Yok,1645.92,Veri Yok,false,0
993,872f5c,ANA855  ,Japan,1714025397,1714025397,119.9371,12.1432,10965.18,false,257.99,210.3,-0.33,Veri Yok,11788.14,Veri Yok,false,0
994,8a0516,BTK7283 ,Indonesia,1714025412,1714025412,101.6163,2.9433,1981.2,false,145.87,327.82,15.93,Veri Yok,2065.02,Veri Yok,false,0
995,a3549d,JBU996  ,United States,1714025408,1714025411,-71.018,42.3704,Veri Yok,true,0.06,208.12,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
996,a3ff26,,United States,1714025331,1714025331,-118.4054,33.9464,Veri Yok,true,0,357.19,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
997,a46d8f,UAL1835 ,United States,1714025411,1714025412,-116.452,33.818,9723.12,false,257.07,78.69,3.9,Veri Yok,9791.7,7334,false,0
998,49528e,TAP647  ,Portugal,1714025411,1714025412,-7.8451,40.8656,11285.22,false,218.18,208.14,0.0,Veri Yok,11361.42,7146,false,0
999,452126,MBU6146 ,Bulgaria,1714025412,1714025412,22.2692,41.14,11277.6,false,221.54,134.53,-0.33,Veri Yok,11292.84,4362,false,0
1000,452122,LZB461  ,Bulgaria,1714025411,1714025412,9.8901,50.6473,11574.78,false,223.19,306,0.0,Veri Yok,11308.08,1000,false,0
1001,440d41,AOJ77U  ,Austria,1714025411,1714025411,-0.2386,41.8783,13716.0,false,261.66,107.15,0.0,Veri Yok,13754.1,3770,false,0
1002,4bb2b0,THY145  ,Turkey,1714025411,1714025411,30.8776,34.8006,10355.58,false,252.17,358.48,0.0,Veri Yok,10698.48,2227,false,0
1003,a126ed,UAL1359 ,United States,1714025412,1714025412,-119.8484,45.7439,10332.72,false,213.52,90.83,8.78,Veri Yok,10355.58,Veri Yok,false,0
1004,8a0507,CTV935  ,Indonesia,1714025411,1714025411,102.5775,0.5543,5181.6,false,204.06,93.32,0.0,Veri Yok,5516.88,Veri Yok,false,0
1005,a15c54,SKW3455 ,United States,1714025410,1714025410,-122.3056,47.446,Veri Yok,true,2.83,230.62,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
1006,a28328,CTL9    ,United States,1714025412,1714025412,-97.1058,36.1098,3017.52,false,91.2,356.77,3.9,Veri Yok,3108.96,Veri Yok,false,0
1007,862944,JA6420  ,Japan,1714025411,1714025411,140.1995,35.7443,624.84,false,26.83,122.47,-0.33,Veri Yok,609.6,1370,false,0
1008,8a181d,LNI972  ,Indonesia,1714025412,1714025412,102.7515,0.937,10012.68,false,232.1,125.35,-5.2,Veri Yok,10728.96,Veri Yok,false,0
1009,7020a2,UBG147  ,Bangladesh,1714025410,1714025411,91.0844,22.9065,4572.0,false,144.49,133.12,0.33,Veri Yok,4732.02,4122,false,0
1010,7c7530,UTY3138 ,Australia,1714025411,1714025411,138.1246,-34.5898,5951.22,false,192.29,341.76,10.73,Veri Yok,6164.58,Veri Yok,false,0
1011,0d0bba,AMX008  ,Mexico,1714025411,1714025411,-87.9641,34.5692,10965.18,false,247.04,211.37,0.0,Veri Yok,11285.22,0716,false,0
1012,440d39,,Austria,1714025133,1714025133,4.8055,52.3122,Veri Yok,true,3.09,25.31,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
1013,4bb2af,TKJ2BT  ,Turkey,1714025113,1714025118,32.8209,40.71,10675.62,false,232.69,77.75,-0.65,Veri Yok,10759.44,Veri Yok,false,0
1014,4bb2ad,TKJ64L  ,Turkey,1714025279,1714025281,30.9446,36.9589,2575.56,false,126.75,186.06,-6.83,Veri Yok,2674.62,Veri Yok,false,0
1015,7020b1,AWA416  ,Bangladesh,1714025411,1714025411,90.8443,23.3441,3657.6,false,120.93,320.35,0.0,Veri Yok,3771.9,4176,false,0
1016,7020b2,UBG337  ,Bangladesh,1714025411,1714025411,79.21,11.5265,10972.8,false,230.78,212.34,0.0,Veri Yok,11658.6,Veri Yok,false,0
1017,3de665,HSO43A  ,Germany,1714025262,1714025262,6.8043,53.7255,548.64,false,65.06,337.69,0.0,Veri Yok,495.3,Veri Yok,false,0
1018,a09cfe,DAL2941 ,United States,1714025411,1714025411,-119.4067,37.4447,8968.74,false,245,251.64,-3.25,Veri Yok,9083.04,Veri Yok,false,0
1019,a31961,UAL909  ,United States,1714025412,1714025412,-7.9483,52.6339,11887.2,false,252.72,84.51,0.0,Veri Yok,11750.04,6325,false,0
1020,a5ca46,ASI790  ,United States,1714025411,1714025412,-111.9831,33.454,1394.46,false,57.65,166.58,0.0,Veri Yok,1379.22,Veri Yok,false,0
1021,a379d3,DAL719  ,United States,1714025412,1714025412,-117.2589,47.2308,10668.0,false,246.58,95.63,0.0,Veri Yok,10690.86,Veri Yok,false,0
1022,7020bc,UBG184  ,Bangladesh,1714025411,1714025412,89.4599,24.6497,4572.0,false,137.48,155.93,0.0,Veri Yok,4716.78,4746,false,0
1023,7020bd,UBG315  ,Bangladesh,1714025411,1714025411,91.2021,22.926,6598.92,false,241.01,138.89,6.18,Veri Yok,6926.58,4716,false,0
1024,a379cd,DAL883  ,United States,1714025411,1714025411,-110.431,34.4929,9753.6,false,186.01,245.49,0.0,Veri Yok,10043.16,4154,false,0
1025,a6a1b4,SCX3042 ,United States,1714025411,1714025411,-100.8266,42.1151,11887.2,false,258.6,58.59,-0.33,Veri Yok,12077.7,1325,false,0
1026,151e07,SDM5570 ,Russian Federation,1714021278,1714025410,38.3203,36.2025,10363.2,false,0.64,337.5,Veri Yok,Veri Yok,10332.72,6145,false,0
1027,440d51,JTY36D  ,Austria,1714025412,1714025412,10.7951,45.028,5783.58,false,210.32,200.47,0.65,Veri Yok,5692.14,7437,false,0
1028,440107,TAY9LA  ,Austria,1714025411,1714025411,12.1855,41.5914,2766.06,false,148.68,180.4,15.28,Veri Yok,2705.1,Veri Yok,false,0
1029,8410b9,,Japan,1714025412,1714025412,139.4237,35.7351,533.4,false,48.46,266.35,1.63,Veri Yok,510.54,1200,false,0
1030,846020,IBX23   ,Japan,1714025411,1714025411,138.5466,36.2192,9448.8,false,258.34,39.59,0.0,Veri Yok,9700.26,2121,false,0
1031,a6b4d6,N531HC  ,United States,1714025411,1714025411,-111.9102,41.0665,1722.12,false,63.92,176.31,-1.3,Veri Yok,1691.64,Veri Yok,false,0
1032,a0566a,UAL844  ,United States,1714025412,1714025412,-60.9347,10.4107,10972.8,false,258.12,325.8,0.0,Veri Yok,11689.08,6015,false,0
1033,a97733,NKS128  ,United States,1714025412,1714025412,-117.4487,33.7107,6995.16,false,222.14,77.15,6.83,Veri Yok,7086.6,7257,false,0
1034,4bb2a5,TKJ2CX  ,Turkey,1714025360,1714025360,29.2825,40.8774,266.7,false,66.27,64.23,-3.58,Veri Yok,266.7,Veri Yok,false,0
1035,4baada,THY3VM  ,Turkey,1714025411,1714025412,21.2994,46.4735,11582.4,false,235.28,312.16,-0.33,Veri Yok,11437.62,4545,false,0
1036,896e94,OP8     ,United Arab Emirates,1714025097,1714025097,55.3758,25.2556,Veri Yok,true,2.57,272.81,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
1037,896e90,OP9     ,United Arab Emirates,1714025408,1714025408,55.3931,25.239,Veri Yok,true,9.26,300.94,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
1038,a42665,ATN9711 ,United States,1714025411,1714025411,-150.1342,60.9607,2788.92,false,136.15,139.75,20.16,Veri Yok,2682.24,7261,false,0
1039,ad1927,JBU277  ,United States,1714025411,1714025412,-122.3191,37.5976,175.26,false,66.95,295.97,-4.23,Veri Yok,198.12,7142,false,0
1040,ab5c12,AAL98   ,United States,1714025410,1714025411,-64.4428,49.2911,11269.98,false,274.5,64.35,0.0,Veri Yok,10988.04,Veri Yok,false,0
1041,a8b9b3,UAL272  ,United States,1714025412,1714025412,-3.4844,42.5196,10363.2,false,263.6,97.51,0.0,Veri Yok,10363.2,4663,false,0
1042,ab39f8,TRF522  ,United States,1714025411,1714025411,-97.2964,32.989,449.58,false,60.56,353.66,-1.3,Veri Yok,449.58,Veri Yok,false,0
1043,4bb1e6,CB8   P1,Turkey,1714025411,1714025411,31.0068,32.5937,12192.0,false,249.6,354.56,0.0,Veri Yok,12557.76,5232,false,0
1044,4bb1e4,THY7WC  ,Turkey,1714025411,1714025411,19.265,44.1586,11582.4,false,231.36,286.14,0.0,Veri Yok,11468.1,2342,false,0
1045,4bb1e5,THY2DJ  ,Turkey,1714025327,1714025330,28.7081,41.2273,396.24,false,77.17,359.24,-3.9,Veri Yok,373.38,Veri Yok,false,0
1046,4bb1e2,THY6LE  ,Turkey,1714025411,1714025412,23.1815,43.2881,11582.4,false,230.23,286.09,0.0,Veri Yok,11559.54,2347,false,0
1047,4007f3,BAW248  ,United Kingdom,1714025412,1714025412,-4.7685,50.0619,11277.6,false,249.63,62.91,0.0,Veri Yok,11148.06,7445,false,0
1048,4bb1e1,THY5GH  ,Turkey,1714025411,1714025411,12.485,47.1975,12192.0,false,235.48,291.8,0.33,Veri Yok,12009.12,7211,false,0
1049,e07211,ARG1132 ,Argentina,1714025411,1714025411,-40.3038,-18.5952,11277.6,false,258.29,28.56,0.0,Veri Yok,12039.6,7031,false,0
1050,151d73,AZV6683 ,Russian Federation,1714025412,1714025412,100.8958,13.0586,2217.42,false,101.85,171.87,-7.48,Veri Yok,2293.62,Veri Yok,false,0
1051,4247cc,VPCGP   ,United Kingdom,1714025411,1714025411,76.8245,28.4122,3695.7,false,157.45,65.28,-3.58,Veri Yok,3825.24,Veri Yok,false,0
1052,151d75,AZV2971 ,Russian Federation,1714025392,1714025393,101.7571,16.4032,11582.4,false,228.19,223.26,0.0,Veri Yok,12313.92,Veri Yok,false,0
1053,ac3fc5,FDX5170 ,United States,1714025411,1714025411,-167.2314,58.6596,11277.6,false,247.78,70.85,0.0,Veri Yok,10888.98,Veri Yok,false,0
1054,151d77,AZV2907 ,Russian Federation,1714025411,1714025411,86.9513,19.0843,11285.22,false,252.56,133.35,0.0,Veri Yok,11948.16,1536,false,0
1055,4bb1e8,THY3CS  ,Turkey,1714025411,1714025412,21.3892,48.3909,12192.0,false,248.14,319.54,0.0,Veri Yok,12070.08,5326,false,0
1056,89621b,UAE8X   ,United Arab Emirates,1714025411,1714025411,8.6231,50.0672,563.88,false,73.58,249.54,-3.58,Veri Yok,571.5,3210,false,0
1057,89621a,UAE304  ,United Arab Emirates,1714025407,1714025410,55.4948,25.4815,2628.9,false,156.6,106.41,13.66,Veri Yok,2651.76,Veri Yok,false,0
1058,a5465d,UPS906  ,United States,1714025411,1714025411,-87.2446,38.3996,9326.88,false,216.57,276.82,12.68,Veri Yok,9425.94,4066,false,0
1059,4baac5,THY6801 ,Turkey,1714025411,1714025411,29.45,41.9282,6393.18,false,227.72,69.64,8.45,Veri Yok,6515.1,0730,false,0
1060,4baac6,THY4LP  ,Turkey,1714025411,1714025411,30.0376,38.5919,11887.2,false,204.78,159.56,0.0,Veri Yok,12146.28,0736,false,0
1061,4baad2,THY4RU  ,Turkey,1714025410,1714025411,31.0916,40.4118,11887.2,false,227.01,107,0.0,Veri Yok,12123.42,Veri Yok,false,0
1062,a603b0,GTI8193 ,United States,1714025411,1714025411,-113.6785,47.7921,10058.4,false,254.13,129.17,-0.33,Veri Yok,10073.64,Veri Yok,false,0
1063,4baad0,THY5KT  ,Turkey,1714025391,1714025391,13.2157,38.2176,541.02,false,70.32,247.19,-3.9,Veri Yok,571.5,Veri Yok,false,0
1064,adc9b6,JBU2974 ,United States,1714025411,1714025411,-111.4728,37.1521,10347.96,false,270.54,71.25,0.65,Veri Yok,10523.22,1034,false,0
1065,781054,CSS124  ,China,1714025412,1714025412,22.8416,53.9775,9456.42,false,244.77,21.06,0.0,Veri Yok,9144.0,4245,false,0
1066,49520f,TAP1939 ,Portugal,1714025411,1714025411,-8.7923,41.1323,3131.82,false,157.31,189.03,14.31,Veri Yok,3208.02,Veri Yok,false,0
1067,4bb1c5,THY6UP  ,Turkey,1714025411,1714025412,10.6252,46.704,12192.0,false,235.64,282.61,-0.33,Veri Yok,12009.12,1000,false,0
1068,7105af,SVA373  ,Saudi Arabia,1714025410,1714025411,24.0553,34.3243,10972.8,false,238.85,289.37,-0.65,Veri Yok,11140.44,Veri Yok,false,0
1069,7c6cd8,VSA     ,Australia,1714025411,1714025411,152.2565,-26.7655,2110.74,false,96.06,313.7,0.0,Veri Yok,2232.66,2524,false,0
1070,a3ec76,ARZ352  ,United States,1714025412,1714025412,-118.1087,33.4918,5151.12,false,120.47,29.41,0.0,Veri Yok,5204.46,1360,false,0
1071,a233ce,ATN3313 ,United States,1714025412,1714025412,-75.876,40.5636,1965.96,false,135.89,88.05,-7.8,Veri Yok,1973.58,6745,false,0
1072,4baad6,THY8CQ  ,Turkey,1714025411,1714025411,25.6153,43.4776,11574.78,false,240.3,312.57,0.0,Veri Yok,11597.64,5313,false,0
1073,151d90,AFL1444 ,Russian Federation,1714025411,1714025411,60.507,57.6258,10058.4,false,244.39,82.5,0.0,Veri Yok,9951.72,Veri Yok,false,0
1074,151d93,AFL1138 ,Russian Federation,1714024710,1714025409,43.6834,43.6469,10363.2,false,212.61,272.08,0.0,Veri Yok,10713.72,2772,false,0
1075,495218,TAP1139 ,Portugal,1714025406,1714025406,-9.1317,38.7701,Veri Yok,true,5.4,168.75,Veri Yok,Veri Yok,Veri Yok,6071,false,0
1076,c8210d,ANZ578  ,New Zealand,1714025411,1714025411,174.2916,-39.9387,11285.22,false,201.3,19.87,0.0,Veri Yok,11475.72,Veri Yok,false,0
1077,151d96,AFL1443 ,Russian Federation,1714025412,1714025412,49.0662,59.9187,11582.4,false,217.62,258.82,0.0,Veri Yok,11536.68,Veri Yok,false,0
